,AG_RTD_TEMP_GLASS_START,AG_RTD_TEMP_GLASS_END,AG_RTD_TEMP_WALL_START,AG_RTD_TEMP_WALL_MAX,AG_RTD_PRES_START,AG_RTD_PRES_END,AG_RTD_TEMP_GLASS_OUT,AG_RTD_TEMP_HOOD_START,BUS_DEVELOP_TEMP_OVEN1,BUS_DEVELOP_TEMP_OVEN2,BUS_DEVELOP_TEMP_OVEN3,BUS_DEVELOP_TEMP_TANK1,BUS_DEVELOP_PH_TANK1.1,BUS_DEVELOP_TEMP_TANK2,BUS_DEVELOP_PH_TANK1.2,BUS_DEVELOP_TEMP_TANK3,BUS_DEVELOP_PRES2,BUS_DEVELOP_PRES3,PHOS_G_DRY_TEMP_GLASS_START,PHOS_G_DRY_TEMP_GLASS_END,PHOS_G_DRY_TEMP_WALL_START,PHOS_G_DRY_PRES_START,PHOS_G_DRY_PRES_END,PHOS_G_DRY_TEMP_GLASS_OUT,PHOS_G_DRY_TEMP_HOOD_MAX,PHOS_FIRE_TEMP_HEAT_CH01,PHOS_FIRE_TEMP_HEAT_CH02,PHOS_FIRE_TEMP_HEAT_CH03,PHOS_FIRE_TEMP_HEAT_CH04,PHOS_FIRE_TEMP_KEEP_CH01,PHOS_FIRE_TEMP_KEEP_CH02,PHOS_FIRE_TEMP_KEEP_CH03,PHOS_FIRE_TEMP_KEEP_CH04,PHOS_FIRE_TEMP_ANEAL_CH01,PHOS_FIRE_TEMP_ANEAL_CH03,PHOS_FIRE_TEMP_ANEAL_CH04,PHOS_FIRE_EXHAUST_HEAT1,PHOS_FIRE_EXHAUST_HEAT2,PHOS_FIRE_EXHAUST_HEAT3,PHOS_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_TEMP_HEAT1_CH01,DIELEC_FIRE_TEMP_HEAT1_CH02,DIELEC_FIRE_TEMP_HEAT1_CH03,DIELEC_FIRE_TEMP_HEAT2_CH01,DIELEC_FIRE_TEMP_HEAT2_CH02,DIELEC_FIRE_TEMP_HEAT2_CH03,DIELEC_FIRE_TEMP_KEEP_CH01,DIELEC_FIRE_TEMP_KEEP_CH03,DIELEC_FIRE_TEMP_ANEAL_CH01,DIELEC_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_EXHAUST_HEAT1,DIELEC_FIRE_EXHAUST_HEAT2,DIELEC_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_EXHAUST_HEAT5,DIELEC_FIRE_EXHAUST_HEAT6,DIELEC_FIRE_EXHAUST_HEAT7,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID
20,46.2,138.0,76.8,102.0,314.0,423.8,47.0,92.0,60.7564,62.1099,61.1891,23.4891,9.1994,30.5406,6.5501,32.7386,2.0289,2.0739,47.7,140.0,109.5,53.9,34.7,31.7,83.0,393.0,405.0,420.0,441.0,481.0,481.0,480.0,475.0,443.0,391.0,371.0,4091.0,4000.0,4717.0,2512.0,296.0,342.0,348.0,456.0,455.0,474.0,575.0,582.0,574.0,537.0,2319.0,2134.0,3325.0,3811.0,3148.0,2987.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-01,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-01,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-01
21,45.0,138.0,79.3,102.7,361.2,333.7,46.9,92.0,61.3275,61.3835,60.089,23.4011,9.199,31.1407,6.5504,32.4802,2.0273,2.01,42.2,136.7,95.2,55.7,30.8,29.4,82.0,393.0,404.0,419.0,439.0,480.0,480.0,480.0,475.0,443.0,391.0,370.0,4030.0,3926.0,4420.0,2460.0,296.0,342.0,349.0,454.0,453.0,473.0,571.0,582.0,570.0,536.0,2021.0,2187.0,3474.0,3229.0,3171.0,3163.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-02,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-02,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-02
22,45.1,138.0,76.9,100.9,357.2,376.2,45.8,91.9,61.4574,60.0681,62.3553,23.4191,9.1996,31.0362,6.5495,34.5809,2.032,2.0606,47.5,139.8,112.2,58.0,28.8,32.8,84.4,393.0,404.0,420.0,439.0,480.0,480.0,480.0,475.0,443.0,392.0,372.0,4119.0,4002.0,4468.0,2504.0,295.0,342.0,349.0,454.0,454.0,473.0,572.0,583.0,574.0,532.0,2133.0,2169.0,3277.0,3925.0,3037.0,2980.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-03,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-03,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-03
23,45.1,139.0,78.0,101.0,387.1,333.0,44.4,92.0,60.8236,60.8528,60.9551,23.4831,9.2,31.4,6.55,34.9,2.0312,1.9988,48.0,140.5,111.2,55.1,28.8,37.7,84.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,370.0,3642.0,4247.0,4490.0,2580.0,297.0,343.0,348.0,454.0,453.0,473.0,575.0,582.0,578.0,537.0,2186.0,2116.0,3314.0,3898.0,3109.0,2938.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-04,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-04,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-04
24,45.3,138.0,78.0,100.8,398.2,350.5,45.6,93.0,61.4776,62.8184,62.748999999999995,23.398000000000003,9.2,30.8,6.55,35.3,2.0322,1.9959,47.2,139.2,110.4,53.1,32.3,33.2,84.0,393.0,405.0,419.0,439.0,481.0,481.0,481.0,475.0,443.0,392.0,372.0,3662.0,4096.0,4449.0,2602.0,295.0,343.0,350.0,454.0,453.0,473.0,574.0,584.0,570.0,530.0,2000.0,2200.0,3488.0,3271.0,3150.0,3236.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-05,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-05,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-05
25,46.0,138.0,77.2,102.9,390.1,326.9,45.4,92.0,60.5,61.9395,60.3093,23.4,9.1995,31.2,6.5484,34.1721,2.03,2.0555,47.4,139.5,108.0,50.8,33.5,33.3,82.6,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,393.0,372.0,4093.0,4049.0,4470.0,2507.0,295.0,342.0,349.0,453.0,453.0,473.0,572.0,582.0,575.0,533.0,2317.0,2154.0,3283.0,3898.0,3063.0,2904.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-06,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-06,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-06
26,45.0,139.0,79.0,104.0,366.8,364.6,43.5,94.0,60.6,61.6753,61.7,23.1151,9.2,31.0,6.55,32.3,2.0296,2.0016,46.9,140.5,110.5,55.7,28.5,32.0,83.2,393.0,404.0,420.0,440.0,481.0,481.0,480.0,475.0,443.0,393.0,370.0,4097.0,3969.0,4426.0,2506.0,298.0,344.0,348.0,454.0,453.0,473.0,572.0,582.0,574.0,537.0,2355.0,2126.0,3265.0,3863.0,3072.0,2872.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-07,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-07,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-07
27,44.0,138.0,78.0,103.0,323.0,436.0,27.5,92.0,60.9116,61.5349,60.2326,23.4,9.1995,31.3395,6.55,34.7733,2.0219,2.0607,47.5,140.4,111.8,52.5,24.9,35.4,83.4,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,393.0,371.0,4077.0,3969.0,4452.0,2483.0,296.0,342.0,349.0,454.0,453.0,473.0,572.0,582.0,575.0,536.0,2158.0,2135.0,3358.0,3867.0,3033.0,2959.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-08,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-08,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-08
28,46.0,139.0,76.1,102.0,362.1,326.1,43.8,92.0,61.0677,60.1806,60.4634,23.4602,9.2,31.4,6.55,34.9,2.0265,2.0031,47.5,139.8,108.2,56.1,28.9,32.7,82.9,393.0,405.0,421.0,441.0,481.0,480.0,480.0,475.0,443.0,392.0,371.0,3623.0,4109.0,4456.0,2577.0,296.0,342.0,348.0,454.0,453.0,473.0,575.0,582.0,572.0,536.0,2113.0,2174.0,3235.0,4087.0,3041.0,2964.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-09,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-09,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-09
29,46.0,139.0,78.0,101.0,348.4,376.7,45.3,92.1,60.2,60.1755,61.4723,23.4,9.2,30.8,6.55,35.3,2.0261,1.9969,47.0,139.3,110.6,56.8,31.0,32.7,83.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,371.0,3653.0,4075.0,4474.0,2589.0,295.0,341.0,350.0,453.0,453.0,474.0,573.0,582.0,573.0,536.0,2111.0,2127.0,3248.0,3917.0,3079.0,3154.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-10,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-10,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-10
30,44.0,138.0,78.3,102.0,325.8,437.3,40.6,92.7,60.2847,61.0918,61.5624,23.4024,9.1995,30.9435,6.5494,33.1859,2.0398,2.0432,47.7,140.0,111.4,53.5,28.0,30.8,83.9,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,393.0,371.0,3629.0,4035.0,4434.0,2590.0,296.0,342.0,349.0,454.0,453.0,473.0,568.0,581.0,574.0,535.0,2017.0,2260.0,3418.0,3338.0,3203.0,3169.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-11,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-11,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-11
31,45.0,138.0,78.9,102.0,267.5,442.1,44.2,91.0,59.9771,63.5135,62.3625,23.426,9.2,31.1,6.55,34.8,2.0227,1.9992,43.9,139.2,109.4,54.9,31.1,34.4,84.2,394.0,406.0,420.0,440.0,479.0,480.0,480.0,475.0,446.0,393.0,371.0,4128.0,4026.0,4481.0,2521.0,296.0,342.0,348.0,455.0,453.0,473.0,569.0,583.0,572.0,529.0,2002.0,2213.0,3575.0,3346.0,3214.0,3234.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-12,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-12,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-12
32,46.0,139.0,78.0,101.0,416.4,353.8,46.5,93.0,62.3366,62.9663,61.4,23.5,9.1995,30.4,6.5493,34.8554,2.0324,2.0612,46.7,139.4,110.8,50.7,34.2,34.3,82.7,393.0,405.0,420.0,440.0,479.0,479.0,479.0,475.0,444.0,393.0,372.0,4109.0,4002.0,4483.0,2504.0,296.0,341.0,349.0,455.0,453.0,472.0,570.0,581.0,573.0,535.0,2020.0,2150.0,3512.0,3325.0,3207.0,3173.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-13,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-13,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-13
33,44.3,138.0,78.0,102.9,297.9,388.3,46.4,92.0,60.4,61.4,60.3464,23.5024,9.1998,31.3964,6.5495,34.9107,2.0274,2.06,45.8,139.0,108.5,56.8,29.8,36.1,81.3,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,446.0,395.0,373.0,4082.0,4021.0,4464.0,2510.0,296.0,342.0,349.0,455.0,454.0,474.0,574.0,582.0,576.0,534.0,2129.0,2194.0,3284.0,3941.0,3020.0,2963.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-14,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-14,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-14
34,45.9,138.0,78.1,102.0,397.6,361.1,45.5,93.0,60.8536,60.0165,61.4289,23.4186,9.1999,30.8907,6.55,33.3,2.0294,2.0257,47.6,140.0,108.7,55.7,31.2,32.8,82.8,394.0,405.0,421.0,441.0,480.0,480.0,480.0,475.0,445.0,394.0,373.0,3812.0,4076.0,4459.0,2588.0,296.0,342.0,349.0,454.0,452.0,473.0,570.0,581.0,572.0,534.0,2004.0,2199.0,3520.0,3269.0,3127.0,3327.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-15,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-15,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-15
35,46.0,139.0,80.0,103.8,365.8,357.3,44.2,94.0,62.1707,63.5793,64.6435,23.325,9.2,32.0,6.53,34.9,2.0337,2.001,49.0,141.0,113.4,57.4,24.6,35.3,85.2,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,442.0,390.0,368.0,3632.0,4043.0,4410.0,2572.0,297.0,345.0,349.0,455.0,453.0,473.0,573.0,582.0,576.0,537.0,2082.0,2137.0,3279.0,3774.0,3079.0,2944.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-16,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-16,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-16
36,47.5,137.0,77.5,100.5,324.2,411.5,42.5,92.0,62.7415,63.8,63.8043,23.4032,9.1995,31.0021,6.5503,34.5064,2.0319,2.0714,48.0,140.7,113.6,55.0,30.0,34.8,84.2,392.0,405.0,419.0,440.0,481.0,481.0,480.0,475.0,443.0,392.0,371.0,4121.0,3984.0,4454.0,2509.0,296.0,343.0,349.0,455.0,453.0,473.0,566.0,581.0,575.0,535.0,2034.0,2200.0,3507.0,3337.0,3199.0,3153.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-17,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-17,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-17
37,47.0,139.0,78.0,101.1,380.3,346.8,45.8,92.0,60.1463,59.9611,60.8832,23.4168,9.1993,30.6884,6.5479,33.6032,2.0268,2.0533,47.8,140.8,113.9,52.3,23.7,33.8,84.2,393.0,404.0,420.0,440.0,481.0,480.0,480.0,475.0,441.0,388.0,367.0,4134.0,3999.0,4503.0,2527.0,296.0,344.0,349.0,454.0,452.0,472.0,571.0,582.0,575.0,533.0,2040.0,2162.0,3589.0,3289.0,3121.0,3138.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-18,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-18,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-18
38,46.8,138.0,77.0,102.0,382.3,366.2,45.6,92.0,60.0229,62.3906,60.3,23.5,9.1997,30.474,6.5497,34.1198,2.0303,2.0651,46.1,138.9,109.7,58.8,28.6,32.9,82.0,393.0,406.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,393.0,371.0,3657.0,4065.0,4461.0,2594.0,296.0,341.0,349.0,454.0,453.0,473.0,570.0,582.0,570.0,533.0,2038.0,2193.0,3428.0,3351.0,3477.0,3142.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-19,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-19,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-19
39,44.2,138.0,77.0,101.0,340.8,384.8,45.6,92.0,60.8,62.034,62.3181,23.5,9.1995,31.3755,6.5497,34.8819,2.0241,2.0654,48.0,140.7,111.9,55.6,33.9,37.5,84.5,394.0,406.0,420.0,441.0,480.0,480.0,480.0,475.0,444.0,391.0,371.0,4096.0,3995.0,4460.0,2509.0,295.0,341.0,348.0,454.0,454.0,474.0,575.0,583.0,575.0,532.0,2103.0,2173.0,3235.0,3932.0,3016.0,2967.0,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-20,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-20,1호기,1호기,1호기,3호기,3호기,LOT-102,PNL-20
40,45.0,139.0,78.0,102.0,382.0,320.0,41.9,100.0,61.4652,61.3283,61.2,23.5,9.2,31.9,6.54,34.7,2.0343,2.0088,47.7,139.7,110.1,50.7,30.2,30.8,83.3,394.0,406.0,421.0,441.0,480.0,480.0,480.0,475.0,443.0,393.0,371.0,3611.0,4049.0,4404.0,2577.0,296.0,342.0,349.0,454.0,453.0,473.0,575.0,582.0,575.0,539.0,2148.0,2156.0,3271.0,3744.0,3055.0,2850.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-01,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-01,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-01
41,45.1,138.0,77.9,101.1,329.2,418.5,45.2,93.0,62.9,64.134,63.685,23.386,9.2,30.8,6.55,35.3,2.0314,1.9951,47.8,140.5,111.7,51.8,32.7,33.3,84.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,371.0,3661.0,4089.0,4461.0,2590.0,296.0,342.0,349.0,453.0,453.0,472.0,576.0,584.0,570.0,526.0,2035.0,2165.0,3518.0,3263.0,3242.0,3184.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-02,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-02,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-02
42,47.9,139.0,78.0,101.0,398.4,350.1,44.7,92.9,60.7,60.225,62.2427,23.4167,9.1995,30.699,6.5482,33.7,2.0302,2.0544,47.8,141.3,111.0,54.8,24.8,32.8,84.2,393.0,405.0,420.0,439.0,480.0,480.0,480.0,475.0,440.0,389.0,369.0,4363.0,4016.0,4448.0,2679.0,297.0,343.0,348.0,454.0,452.0,472.0,576.0,583.0,576.0,535.0,2129.0,2166.0,3249.0,3867.0,3016.0,2906.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-03,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-03,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-03
43,44.8,138.0,76.8,101.8,334.3,376.9,45.2,99.8,61.5,62.6049,60.5515,23.5,9.2,30.8,6.55,35.3,2.0278,2.0091,47.1,139.6,110.7,55.9,29.8,33.5,82.8,393.0,404.0,420.0,439.0,481.0,481.0,480.0,475.0,442.0,392.0,371.0,4124.0,4031.0,4458.0,2520.0,296.0,342.0,349.0,454.0,453.0,473.0,569.0,582.0,574.0,533.0,2023.0,2253.0,3538.0,3365.0,3210.0,3144.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-04,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-04,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-04
44,46.8,138.0,76.1,100.1,323.5,403.2,45.3,91.1,60.1787,60.2449,61.6539,23.4,9.1998,30.9157,6.5484,33.5382,2.0296,2.0547,46.8,139.2,110.4,59.5,29.8,32.8,83.8,392.0,404.0,419.0,439.0,482.0,481.0,481.0,475.0,442.0,393.0,372.0,4120.0,3967.0,4472.0,2513.0,296.0,342.0,349.0,455.0,453.0,473.0,568.0,582.0,574.0,531.0,2008.0,2201.0,3517.0,3341.0,3200.0,3225.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-05,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-05,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-05
45,48.0,139.0,81.0,103.0,378.7,356.2,43.3,94.0,60.2879,60.6066,60.3396,23.3989,9.1992,31.1846,6.5488,33.4352,2.0359,1.9995,47.2,139.5,106.9,56.5,22.1,32.3,82.5,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,391.0,371.0,3634.0,4035.0,4438.0,2584.0,296.0,343.0,349.0,455.0,453.0,473.0,569.0,582.0,571.0,535.0,2012.0,2186.0,3491.0,3238.0,3301.0,3109.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-06,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-06,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-06
46,46.7,138.0,78.7,102.0,307.3,382.0,45.4,92.1,60.5053,60.0758,61.5684,23.3558,9.1995,30.8074,6.5503,32.8979,2.0262,2.0562,46.7,139.2,110.6,57.8,29.4,32.7,83.9,394.0,406.0,421.0,441.0,480.0,480.0,480.0,475.0,443.0,391.0,372.0,3656.0,4068.0,4490.0,2581.0,296.0,342.0,349.0,454.0,453.0,473.0,572.0,580.0,571.0,527.0,2034.0,2273.0,3419.0,3312.0,3153.0,3168.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-07,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-07,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-07
47,46.0,140.0,80.0,103.0,375.4,334.6,43.8,97.0,60.58600000000001,62.457,63.9269,23.3,9.1994,31.7882,6.547999999999999,34.871,2.0253,2.01,47.3,140.0,113.4,57.3,34.7,31.6,83.6,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,391.0,371.0,4028.0,3955.0,4391.0,2490.0,296.0,342.0,349.0,454.0,454.0,474.0,568.0,580.0,575.0,535.0,1983.0,2166.0,3466.0,3218.0,3347.0,3166.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-08,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-08,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-08
48,44.1,138.0,83.8,103.8,338.6,383.3,41.9,104.0,62.3785,64.872,64.6234,23.5,9.2,30.8,6.55,35.3,2.0301,1.9951,46.6,138.7,106.3,58.0,30.0,34.6,81.8,392.0,404.0,420.0,439.0,480.0,480.0,480.0,475.0,443.0,391.0,369.0,4122.0,3986.0,4457.0,2516.0,296.0,342.0,349.0,454.0,453.0,474.0,574.0,583.0,572.0,536.0,2258.0,2161.0,3260.0,3918.0,3035.0,3356.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-09,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-09,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-09
49,44.0,138.0,77.0,101.2,273.1,442.1,39.5,91.4,61.3,61.5523,61.7,23.4034,9.1989,31.0795,6.55,34.7057,2.03,2.0580000000000003,48.3,140.8,111.6,52.7,27.7,32.4,84.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,393.0,371.0,4070.0,3984.0,4448.0,2495.0,297.0,342.0,349.0,454.0,453.0,473.0,572.0,581.0,573.0,539.0,2336.0,2155.0,3262.0,3786.0,3195.0,2940.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-10,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-10,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-10
50,44.0,138.0,78.0,101.3,344.6,435.3,37.8,92.3,61.3952,62.9155,64.8286,23.4012,9.1995,31.1107,6.5496,33.4869,2.035,2.0545,47.8,140.0,109.9,53.9,30.5,33.3,83.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,393.0,372.0,3623.0,4083.0,4453.0,2584.0,296.0,342.0,349.0,454.0,452.0,473.0,568.0,582.0,571.0,534.0,2023.0,2182.0,4000.0,3346.0,3218.0,3145.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-11,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-11,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-11
51,47.9,139.0,78.0,101.0,398.4,350.1,44.7,92.9,60.7,60.225,62.2427,23.4167,9.1995,30.699,6.5482,33.7,2.0302,2.0544,48.5,140.5,107.7,57.2,33.2,32.5,83.6,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,442.0,390.0,369.0,3636.0,4097.0,4456.0,2581.0,297.0,343.0,348.0,454.0,452.0,472.0,576.0,583.0,576.0,535.0,2129.0,2166.0,3249.0,3867.0,3016.0,2906.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-12,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-12,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-12
52,45.3,139.0,78.1,102.1,403.8,332.1,46.3,92.1,60.6526,61.9126,62.7147,23.4895,9.2,31.4,6.55,34.9,2.03,2.0078,47.6,139.9,108.8,54.9,32.0,32.3,82.6,393.0,404.0,419.0,440.0,481.0,481.0,480.0,475.0,443.0,392.0,371.0,4164.0,3961.0,4426.0,2507.0,296.0,342.0,348.0,454.0,453.0,473.0,574.0,583.0,577.0,534.0,2152.0,2139.0,3324.0,4071.0,3093.0,2894.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-13,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-13,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-13
53,44.0,138.0,77.0,102.0,290.6,445.5,37.6,91.7,60.3459,60.42,59.5318,23.4047,9.1991,30.9141,6.5469,34.0976,2.0285,2.0586,48.0,140.0,110.3,56.5,29.3,32.6,83.9,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,394.0,372.0,4067.0,3966.0,4418.0,2509.0,296.0,342.0,349.0,454.0,453.0,473.0,568.0,581.0,570.0,536.0,2003.0,2210.0,3526.0,3241.0,3202.0,3214.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-14,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-14,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-14
54,45.0,136.1,76.3,100.8,351.3,389.3,44.8,92.0,61.0044,61.31,61.0567,23.4056,9.2,30.8,6.55,35.3,2.0212,1.9998,46.6,139.9,109.0,55.1,34.2,31.2,82.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,394.0,373.0,4116.0,4023.0,4479.0,2509.0,296.0,342.0,349.0,454.0,453.0,473.0,569.0,582.0,572.0,535.0,2026.0,2191.0,3544.0,3286.0,3141.0,3227.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-15,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-15,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-15
55,47.0,138.0,78.0,101.5,357.0,394.0,43.7,92.0,61.0,62.6,62.1,23.3833,9.1996,31.1111,6.55,33.8911,2.0256,2.0523,46.5,139.3,108.5,55.4,30.2,32.2,82.0,393.0,405.0,420.0,440.0,481.0,481.0,481.0,475.0,445.0,393.0,372.0,3654.0,4094.0,4476.0,2593.0,296.0,342.0,349.0,454.0,453.0,472.0,568.0,582.0,573.0,531.0,2057.0,2147.0,3527.0,3269.0,3215.0,3154.0,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-16,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-16,1호기,2호기,2호기,1호기,2호기,LOT-103,PNL-16
